Pos,Year,Week,Name,Team,Tar,REC,REC_Yards,REC_TDS,PTS
TE,2008,14, Justin Peelle,ATL,1,1,9,0,1.4
TE,2008,14, Matt Spaeth,PIT,2,1,6,0,1.1
TE,2008,14, Billy Bajema,SF,1,1,5,0,1.0
TE,2008,14, Anthony Becht,STL,2,1,5,0,1.0
TE,2008,14, Kevin Boss,NYG,3,1,5,0,1.0
TE,2008,14, John Gilmore,TB,1,1,5,0,1.0
TE,2008,14, Will Heller,SEA,1,1,5,0,1.0
TE,2008,14, Derek Schouman,BUF,2,1,5,0,1.0
TE,2008,14, Joel Dreessen,HOU,1,1,4,0,0.9
TE,2008,14, Tony Curtis,DAL,1,1,3,0,0.8
TE,2008,14, Jeff Dugan,MIN,0,0,0,0,0.2
TE,2008,14, Richard Angulo,JAC,0,0,0,0,0.0
TE,2008,14, Gary Barnidge,CAR,0,0,0,0,0.0
TE,2008,14, Brent Celek,PHI,0,0,0,0,0.0
TE,2008,14, Daniel Coats,CIN,1,0,0,0,0.0
TE,2008,14, Brad Cottam,KC,0,0,0,0,0.0
TE,2008,14, Kellen Davis,CHI,0,0,0,0,0.0
TE,2008,14, Tyson DeVree,NE,0,0,0,0,0.0
TE,2008,14, Darnell Dinkins,CLE,1,0,0,0,0.0
TE,2008,14, Greg Estandia,JAC,2,0,0,0,0.0
TE,2008,14, Derek Fine,BUF,0,0,0,0,0.0
TE,2008,14, Jermichael Finley,GB,1,0,0,0,0.0
TE,2008,14, Casey Fitzsimmons,DET,1,0,0,0,0.0
TE,2008,14, Antonio Gates,SD,2,0,0,0,0.0
TE,2008,14, Jeff King,CAR,1,0,0,0,0.0
TE,2008,14, Jim Kleinsasser,MIN,0,0,0,0,0.0
TE,2008,14, Nate Lawrie,CIN,0,0,0,0,0.0
TE,2008,14, Brandon Manumaleuna,SD,0,0,0,0,0.0
TE,2008,14, Michael Matthews,NYG,0,0,0,0,0.0
TE,2008,14, Sean McHugh,PIT,0,0,0,0,0.0
TE,2008,14, Billy Miller,NO,0,0,0,0,0.0
TE,2008,14, Chad Mustard,DEN,0,0,0,0,0.0
TE,2008,14, Buck Ortega,NO,0,0,0,0,0.0
TE,2008,14, Leonard Pope,ARI,1,0,0,0,0.0
TE,2008,14, Jason Rader,ATL,0,0,0,0,0.0
TE,2008,14, Dante Rosario,CAR,1,0,0,0,0.0
TE,2008,14, Robert Royal,BUF,1,0,0,0,0.0
TE,2008,14, Martin Rucker,CLE,0,0,0,0,0.0
TE,2008,14, Sean Ryan,SF,0,0,0,0,0.0
TE,2008,14, Craig Stevens,TEN,0,0,0,0,0.0
TE,2008,14, Jacob Tamme,IND,0,0,0,0,0.0
TE,2008,14, Daniel Wilcox,BAL,1,0,0,0,0.0
TE,2008,14, George Wrighster,JAC,0,0,0,0,0.0
TE,2008,14, Todd Yoder,WAS,0,0,0,0,0.0
TE,2008,15, Dallas Clark,IND,13,12,142,1,26.2
TE,2008,15, Tony Gonzalez,KC,10,6,62,1,15.2
TE,2008,15, David Martin,MIA,3,2,66,1,13.6
TE,2008,15, Antonio Gates,SD,10,7,78,0,11.3
TE,2008,15, John Carlson,SEA,6,5,76,0,10.1
TE,2008,15, Zach Miller,LV,7,5,60,0,8.5
TE,2008,15, Greg Olsen,CHI,10,8,45,0,8.5
TE,2008,15, Joey Haynos,MIA,1,1,19,1,8.4
TE,2008,15, Chris Cooley,WAS,8,6,51,0,8.1
TE,2008,15, Jason Witten,DAL,9,5,44,0,6.9
TE,2008,15, Vernon Davis,SF,8,5,31,0,6.7
TE,2008,15, Owen Daniels,HOU,7,4,41,0,6.1
TE,2008,15, Greg Estandia,JAC,5,4,36,0,5.6
TE,2008,15, Dustin Keller,NYJ,5,3,35,0,5.0
TE,2008,15, Billy Miller,NO,3,3,35,0,5.0
TE,2008,15, Michael Gaines,DET,3,2,39,0,4.9
TE,2008,15, Heath Miller,PIT,5,3,26,0,4.1
TE,2008,15, Daniel Graham,DEN,3,3,25,0,4.0
TE,2008,15, Jerramy Stevens,TB,3,2,27,0,3.7
TE,2008,15, Joe Klopfenstein,STL,2,2,25,0,3.5
TE,2008,15, Derek Fine,BUF,2,2,23,0,3.3
TE,2008,15, Tony Stewart,LV,2,2,22,0,3.2
TE,2008,15, Jason Rader,ATL,1,1,26,0,3.1
TE,2008,15, Anthony Fasano,MIA,3,2,20,0,3.0
TE,2008,15, Todd Heap,BAL,4,1,24,0,2.9
TE,2008,15, Kevin Boss,NYG,3,1,23,0,2.8
TE,2008,15, Desmond Clark,CHI,8,3,11,0,2.6
TE,2008,15, Ben Patrick,ARI,2,2,16,0,2.6
TE,2008,15, Bo Scaife,TEN,6,3,11,0,2.6
TE,2008,15, Richard Angulo,JAC,3,2,15,0,2.5
TE,2008,15, Chris Baker,NYJ,2,1,19,0,2.4
TE,2008,15, L.J. Smith,PHI,3,2,13,0,2.3
TE,2008,15, Fred Davis,WAS,3,1,15,0,2.0
TE,2008,15, Jeff King,CAR,2,1,15,0,2.0
TE,2008,15, Brent Celek,PHI,3,2,9,0,1.9
TE,2008,15, Joel Dreessen,HOU,4,2,9,0,1.9
TE,2008,15, Brandon Manumaleuna,SD,1,1,14,0,1.9
TE,2008,15, Donald Lee,GB,3,2,8,0,1.8
TE,2008,15, John Gilmore,TB,1,1,12,0,1.7
TE,2008,15, Marcedes Lewis,JAC,3,2,7,0,1.7
TE,2008,15, Jeremy Shockey,NO,4,1,11,0,1.6
TE,2008,15, Delanie Walker,SF,2,1,10,0,1.5
TE,2008,15, Martellus Bennett,DAL,1,1,8,0,1.3
TE,2008,15, Daniel Coats,CIN,1,1,8,0,1.3
TE,2008,15, Casey Fitzsimmons,DET,2,1,8,0,1.3
TE,2008,15, Gijon Robinson,IND,1,1,8,0,1.3
TE,2008,15, Sean Ryan,SF,1,1,8,0,1.3
TE,2008,15, Visanthe Shiancoe,MIN,1,1,8,0,1.3
TE,2008,15, Anthony Becht,STL,2,1,7,0,1.2
TE,2008,15, Sean McHugh,PIT,2,1,7,0,1.2
TE,2008,15, Darnell Dinkins,CLE,3,1,6,0,1.1
TE,2008,15, Justin Peelle,ATL,2,1,5,0,1.0
TE,2008,15, Robert Royal,BUF,3,1,5,0,1.0
TE,2008,15, Reggie Kelly,CIN,1,1,3,0,0.8
TE,2008,15, Alex Smith,TB,3,1,2,0,0.7
TE,2008,15, Jeff Dugan,MIN,0,0,0,0,0.4
TE,2008,15, Billy Bajema,SF,0,0,0,0,0.0
TE,2008,15, Gary Barnidge,CAR,0,0,0,0,0.0
TE,2008,15, Brad Cottam,KC,0,0,0,0,0.0
TE,2008,15, Alge Crumpler,TEN,4,0,0,0,0.0
TE,2008,15, Tony Curtis,DAL,0,0,0,0,0.0
TE,2008,15, Kellen Davis,CHI,0,0,0,0,0.0
TE,2008,15, Daniel Fells,STL,2,0,0,0,0.0
TE,2008,15, Jermichael Finley,GB,1,0,0,0,0.0
TE,2008,15, Bubba Franks,NYJ,1,0,0,0,0.0
TE,2008,15, Steve Heiden,CLE,1,0,0,0,0.0
TE,2008,15, Will Heller,SEA,0,0,0,0,0.0
TE,2008,15, Tory Humphrey,GB,0,0,0,0,0.0
TE,2008,15, Darcy Johnson,NYG,0,0,0,0,0.0
TE,2008,15, Jim Kleinsasser,MIN,0,0,0,0,0.0
TE,2008,15, Nate Lawrie,CIN,0,0,0,0,0.0
TE,2008,15, Michael Matthews,NYG,0,0,0,0,0.0
TE,2008,15, Chad Mustard,DEN,0,0,0,0,0.0
TE,2008,15, Buck Ortega,NO,1,0,0,0,0.0
TE,2008,15, John Owens,DET,0,0,0,0,0.0
TE,2008,15, Leonard Pope,ARI,0,0,0,0,0.0
TE,2008,15, Dante Rosario,CAR,0,0,0,0,0.0
TE,2008,15, Martin Rucker,CLE,2,0,0,0,0.0
TE,2008,15, Derek Schouman,BUF,0,0,0,0,0.0
TE,2008,15, Stephen Spach,ARI,3,0,0,0,0.0
TE,2008,15, Matt Spaeth,PIT,1,0,0,0,0.0
TE,2008,15, Craig Stevens,TEN,0,0,0,0,0.0
TE,2008,15, Jacob Tamme,IND,0,0,0,0,0.0
TE,2008,15, David Thomas,NE,0,0,0,0,0.0
TE,2008,15, Ben Watson,NE,2,0,0,0,0.0
TE,2008,15, Daniel Wilcox,BAL,0,0,0,0,0.0
TE,2008,15, Ernest Wilford,MIA,0,0,0,0,0.0
TE,2008,15, Kris Wilson,SD,0,0,0,0,0.0
TE,2008,15, George Wrighster,JAC,0,0,0,0,0.0
TE,2008,15, Todd Yoder,WAS,0,0,0,0,0.0
TE,2008,15, Tony Scheffler,DEN,3,0,0,0,-0.1
TE,2008,16, Visanthe Shiancoe,MIN,7,7,136,2,29.1
TE,2008,16, Dallas Clark,IND,10,8,105,1,20.5
TE,2008,16, Antonio Gates,SD,5,4,43,2,18.3
TE,2008,16, Anthony Fasano,MIA,4,3,47,2,18.2
TE,2008,16, Jason Witten,DAL,6,5,87,1,17.2
TE,2008,16, Tony Gonzalez,KC,12,7,64,1,15.9
TE,2008,16, Owen Daniels,HOU,8,7,111,0,14.6
TE,2008,16, Greg Olsen,CHI,5,5,49,1,13.4
TE,2008,16, Kevin Boss,NYG,6,5,46,1,13.1
TE,2008,16, Heath Miller,PIT,9,8,69,0,10.9
TE,2008,16, Zach Miller,LV,6,4,70,0,9.0
TE,2008,16, Marcedes Lewis,JAC,7,6,55,0,8.5
TE,2008,16, L.J. Smith,PHI,10,7,49,0,8.4
TE,2008,16, John Carlson,SEA,2,2,12,1,8.2
TE,2008,16, Brandon Manumaleuna,SD,2,1,11,1,7.6
TE,2008,16, David Martin,MIA,1,1,11,1,7.6
TE,2008,16, Gijon Robinson,IND,4,4,51,0,7.1
TE,2008,16, Daniel Graham,DEN,4,3,52,0,6.7
TE,2008,16, Tony Scheffler,DEN,2,2,56,0,6.6
TE,2008,16, Jeremy Shockey,NO,7,5,37,0,6.2
TE,2008,16, Billy Miller,NO,6,4,38,0,5.8
TE,2008,16, Desmond Clark,CHI,8,4,37,0,5.7
TE,2008,16, Chris Cooley,WAS,5,4,28,0,4.8
TE,2008,16, Bo Scaife,TEN,6,4,26,0,4.6
TE,2008,16, Alge Crumpler,TEN,4,3,30,0,4.5
TE,2008,16, George Wrighster,JAC,3,2,35,0,4.5
TE,2008,16, Jermichael Finley,GB,1,1,35,0,4.0
TE,2008,16, Richard Angulo,JAC,2,2,24,0,3.4
TE,2008,16, Todd Heap,BAL,6,2,24,0,3.4
TE,2008,16, Jerramy Stevens,TB,4,2,21,0,3.1
TE,2008,16, Will Heller,SEA,2,2,18,0,2.8
TE,2008,16, Vernon Davis,SF,4,1,17,0,2.2
TE,2008,16, Tory Humphrey,GB,2,1,14,0,1.9
TE,2008,16, Chris Baker,NYJ,1,1,12,0,1.7
TE,2008,16, Daniel Fells,STL,1,1,12,0,1.7
TE,2008,16, Jeff King,CAR,1,1,11,0,1.6
TE,2008,16, Brent Celek,PHI,2,1,8,0,1.3
TE,2008,16, Justin Peelle,ATL,2,1,8,0,1.3
TE,2008,16, Robert Royal,BUF,2,1,8,0,1.3
TE,2008,16, John Owens,DET,1,1,7,0,1.2
TE,2008,16, Fred Davis,WAS,3,1,6,0,1.1
TE,2008,16, Joe Klopfenstein,STL,1,1,6,0,1.1
TE,2008,16, Darnell Dinkins,CLE,2,1,4,0,0.9
TE,2008,16, Joel Dreessen,HOU,2,1,4,0,0.9
TE,2008,16, Dustin Keller,NYJ,1,1,2,0,0.7
TE,2008,16, Billy Bajema,SF,0,0,0,0,0.0
TE,2008,16, Gary Barnidge,CAR,0,0,0,0,0.0
TE,2008,16, Anthony Becht,STL,0,0,0,0,0.0
TE,2008,16, Martellus Bennett,DAL,0,0,0,0,0.0
TE,2008,16, Daniel Coats,CIN,0,0,0,0,0.0
TE,2008,16, Brad Cottam,KC,0,0,0,0,0.0
TE,2008,16, Tony Curtis,DAL,0,0,0,0,0.0
TE,2008,16, Kellen Davis,CHI,0,0,0,0,0.0
TE,2008,16, Tyson DeVree,NE,1,0,0,0,0.0
TE,2008,16, Jeff Dugan,MIN,0,0,0,0,0.0
TE,2008,16, Greg Estandia,JAC,0,0,0,0,0.0
TE,2008,16, Derek Fine,BUF,0,0,0,0,0.0
TE,2008,16, Casey Fitzsimmons,DET,0,0,0,0,0.0
TE,2008,16, Bubba Franks,NYJ,2,0,0,0,0.0
TE,2008,16, Michael Gaines,DET,2,0,0,0,0.0
TE,2008,16, John Gilmore,TB,0,0,0,0,0.0
TE,2008,16, Joey Haynos,MIA,1,0,0,0,0.0
TE,2008,16, Darcy Johnson,NYG,0,0,0,0,0.0
TE,2008,16, Reggie Kelly,CIN,0,0,0,0,0.0
TE,2008,16, Jim Kleinsasser,MIN,1,0,0,0,0.0
TE,2008,16, Nate Lawrie,CIN,1,0,0,0,0.0
TE,2008,16, Donald Lee,GB,0,0,0,0,0.0
TE,2008,16, Michael Matthews,NYG,0,0,0,0,0.0
TE,2008,16, Sean McHugh,PIT,0,0,0,0,0.0
TE,2008,16, Chad Mustard,DEN,0,0,0,0,0.0
TE,2008,16, Buck Ortega,NO,0,0,0,0,0.0
TE,2008,16, Ben Patrick,ARI,1,0,0,0,0.0
TE,2008,16, Leonard Pope,ARI,0,0,0,0,0.0
TE,2008,16, Jeb Putzier,DEN,0,0,0,0,0.0
TE,2008,16, Jason Rader,ATL,0,0,0,0,0.0
TE,2008,16, Dante Rosario,CAR,0,0,0,0,0.0
TE,2008,16, Martin Rucker,CLE,1,0,0,0,0.0
TE,2008,16, Sean Ryan,SF,1,0,0,0,0.0
TE,2008,16, Derek Schouman,BUF,0,0,0,0,0.0
TE,2008,16, Alex Smith,TB,0,0,0,0,0.0
TE,2008,16, Stephen Spach,ARI,0,0,0,0,0.0
TE,2008,16, Matt Spaeth,PIT,0,0,0,0,0.0
TE,2008,16, Craig Stevens,TEN,0,0,0,0,0.0
TE,2008,16, Tony Stewart,LV,1,0,0,0,0.0
TE,2008,16, Jacob Tamme,IND,0,0,0,0,0.0
TE,2008,16, David Thomas,NE,0,0,0,0,0.0
TE,2008,16, Delanie Walker,SF,0,0,0,0,0.0
TE,2008,16, Ben Watson,NE,1,0,0,0,0.0
TE,2008,16, Daniel Wilcox,BAL,0,0,0,0,0.0
TE,2008,16, Ernest Wilford,MIA,0,0,0,0,0.0
TE,2008,16, Kris Wilson,SD,0,0,0,0,0.0
TE,2008,16, Todd Yoder,WAS,0,0,0,0,0.0
TE,2009,1, John Carlson,SEA,8,6,95,2,24.5
TE,2009,1, Ben Watson,NE,7,6,77,2,22.7
TE,2009,1, Jeremy Shockey,NO,4,4,31,2,17.1
TE,2009,1, Chris Cooley,WAS,8,7,68,1,16.3
TE,2009,1, Todd Heap,BAL,8,5,74,1,15.9
TE,2009,1, Tony Gonzalez,ATL,9,5,73,1,15.8
TE,2009,1, Robert Royal,CLE,9,4,60,1,14.0
TE,2009,1, Brent Celek,PHI,7,6,37,1,12.7
TE,2009,1, Zach Miller,LV,6,6,96,0,12.6
TE,2009,1, Kellen Winslow,TB,9,5,30,1,12.2
TE,2009,1, Dustin Keller,NYJ,7,4,94,0,11.4
TE,2009,1, Antonio Gates,SD,9,5,83,0,10.8
TE,2009,1, Heath Miller,PIT,8,8,64,0,10.4
TE,2009,1, Jason Witten,DAL,7,5,71,0,9.6
TE,2009,1, Shawn Nelson,BUF,4,2,13,1,8.3
TE,2009,1, Kevin Boss,NYG,3,3,62,0,7.7
TE,2009,1, Sean Ryan,KC,5,1,10,1,7.5
TE,2009,1, Bo Scaife,TEN,6,5,48,0,7.3
TE,2009,1, Vernon Davis,SF,7,5,40,0,6.5
TE,2009,1, Owen Daniels,HOU,8,4,44,0,6.4
TE,2009,1, Randy McMichael,STL,7,4,44,0,6.4
TE,2009,1, Jerramy Stevens,TB,5,4,41,0,6.1
TE,2009,1, Dallas Clark,IND,6,4,39,0,5.9
TE,2009,1, Derek Schouman,BUF,4,3,41,0,5.6
TE,2009,1, Daniel Graham,DEN,3,3,40,0,5.5
TE,2009,1, Visanthe Shiancoe,MIN,3,3,26,0,4.1
TE,2009,1, Marcedes Lewis,JAC,6,3,23,0,3.8
TE,2009,1, Tony Scheffler,DEN,2,1,29,0,3.4
TE,2009,1, Desmond Clark,CHI,4,1,23,0,2.8
TE,2009,1, Joey Haynos,MIA,1,1,21,0,2.6
TE,2009,1, Steve Heiden,CLE,2,2,14,0,2.4
TE,2009,1, Donald Lee,GB,3,3,8,0,2.3
TE,2009,1, Delanie Walker,SF,3,1,17,0,2.2
TE,2009,1, Daniel Coats,CIN,2,1,16,0,2.1
TE,2009,1, Anthony Fasano,MIA,3,2,10,0,2.0
TE,2009,1, David Thomas,NO,1,1,15,0,2.0
TE,2009,1, Martellus Bennett,DAL,2,1,13,0,1.8
TE,2009,1, Tony Stewart,LV,1,1,13,0,1.8
TE,2009,1, Casey Fitzsimmons,DET,1,1,11,0,1.6
TE,2009,1, Alge Crumpler,TEN,3,2,5,0,1.5
TE,2009,1, Daniel Fells,STL,1,1,9,0,1.4
TE,2009,1, Greg Olsen,CHI,6,1,8,0,1.3
TE,2009,1, Chris Baker,NE,1,1,7,0,1.2
TE,2009,1, Jermichael Finley,GB,1,1,6,0,1.1
TE,2009,1, Jacob Tamme,IND,1,1,6,0,1.1
TE,2009,1, Gijon Robinson,IND,1,1,4,0,0.9
TE,2009,1, John Paul Foschi,CIN,1,1,3,0,0.8
TE,2009,1, Jeff King,CAR,2,1,2,0,0.7
TE,2009,1, Jeff Dugan,MIN,0,0,0,0,0.5
TE,2009,1, Brandon Manumaleuna,SD,1,1,-2,0,0.3
TE,2009,1, Billy Bajema,STL,0,0,0,0,0.0
TE,2009,1, Gary Barnidge,CAR,0,0,0,0,0.0
TE,2009,1, Anthony Becht,ARI,1,0,0,0,0.0
TE,2009,1, Travis Beckum,NYG,0,0,0,0,0.0
TE,2009,1, James Casey,HOU,0,0,0,0,0.0
TE,2009,1, Brad Cottam,KC,0,0,0,0,0.0
TE,2009,1, Fred Davis,WAS,0,0,0,0,0.0
TE,2009,1, Kellen Davis,CHI,0,0,0,0,0.0
TE,2009,1, Joel Dreessen,HOU,0,0,0,0,0.0
TE,2009,1, Greg Estandia,JAC,2,0,0,0,0.0
TE,2009,1, Ben Hartsock,NYJ,1,0,0,0,0.0
TE,2009,1, Will Heller,DET,2,0,0,0,0.0
TE,2009,1, Darcy Johnson,NYG,0,0,0,0,0.0
TE,2009,1, David Johnson,PIT,0,0,0,0,0.0
TE,2009,1, Jim Kleinsasser,MIN,1,0,0,0,0.0
TE,2009,1, Cameron Morrah,SEA,0,0,0,0,0.0
TE,2009,1, Buck Ortega,NO,0,0,0,0,0.0
TE,2009,1, John Owens,SEA,0,0,0,0,0.0
TE,2009,1, Justin Peelle,ATL,0,0,0,0,0.0
TE,2009,1, Brandon Pettigrew,DET,0,0,0,0,0.0
TE,2009,1, John Phillips,DAL,0,0,0,0,0.0
TE,2009,1, Richard Quinn,DEN,0,0,0,0,0.0
TE,2009,1, Dante Rosario,CAR,1,0,0,0,0.0
TE,2009,1, Alex Smith,PHI,0,0,0,0,0.0
TE,2009,1, Stephen Spach,ARI,1,0,0,0,0.0
TE,2009,1, Matt Spaeth,PIT,0,0,0,0,0.0
TE,2009,1, Craig Stevens,TEN,1,0,0,0,0.0
TE,2009,1, Ernest Wilford,JAC,0,0,0,0,0.0
TE,2009,1, Kris Wilson,SD,0,0,0,0,0.0
TE,2009,1, Todd Yoder,WAS,0,0,0,0,0.0
TE,2009,1, Keith Zinger,ATL,0,0,0,0,0.0
TE,2009,2, Dallas Clark,IND,8,7,183,1,27.8
TE,2009,2, Kellen Winslow,TB,10,7,90,1,18.5
TE,2009,2, Tony Gonzalez,ATL,7,7,71,1,16.6
TE,2009,2, Owen Daniels,HOU,8,6,72,1,16.2
TE,2009,2, Brent Celek,PHI,11,8,104,0,14.4
TE,2009,2, Marcedes Lewis,JAC,5,3,62,1,13.7
TE,2009,2, Kellen Davis,CHI,6,5,38,1,12.3
TE,2009,2, Chris Cooley,WAS,9,7,83,0,11.8
TE,2009,2, Jason Witten,DAL,7,5,33,1,11.8
TE,2009,2, Dante Rosario,CAR,4,3,31,1,10.6
TE,2009,2, Antonio Gates,SD,7,5,78,0,10.3
TE,2009,2, Jerramy Stevens,TB,9,3,24,1,9.9
TE,2009,2, Dustin Keller,NYJ,5,3,22,1,9.7
TE,2009,2, Derek Schouman,BUF,7,6,62,0,9.2
TE,2009,2, Matt Spaeth,PIT,2,2,10,1,8.0
TE,2009,2, John Carlson,SEA,8,6,46,0,7.6
TE,2009,2, Jermichael Finley,GB,7,4,56,0,7.6
TE,2009,2, Todd Heap,BAL,4,1,9,1,7.4
TE,2009,2, Jeremy Shockey,NO,7,4,49,0,6.9
TE,2009,2, Tony Scheffler,DEN,2,1,2,1,6.7
TE,2009,2, Visanthe Shiancoe,MIN,3,1,1,1,6.6
TE,2009,2, Alge Crumpler,TEN,4,4,44,0,6.4
TE,2009,2, Brandon Pettigrew,DET,5,4,40,0,6.0
TE,2009,2, Greg Olsen,CHI,6,3,41,0,5.6
TE,2009,2, Jeff King,CAR,3,2,38,0,4.8
TE,2009,2, Donald Lee,GB,6,4,28,0,4.8
TE,2009,2, Joel Dreessen,HOU,3,3,31,0,4.6
TE,2009,2, Vernon Davis,SF,6,2,32,0,4.2
TE,2009,2, Heath Miller,PIT,4,3,27,0,4.2
TE,2009,2, Ben Watson,NE,4,3,23,0,3.8
TE,2009,2, Daniel Coats,CIN,4,2,26,0,3.6
TE,2009,2, David Thomas,NO,3,2,19,0,2.9
TE,2009,2, Spencer Havner,GB,1,1,21,0,2.6
TE,2009,2, Randy McMichael,STL,5,2,14,0,2.4
TE,2009,2, Anthony Becht,ARI,2,1,16,0,2.1
TE,2009,2, Will Heller,DET,3,2,10,0,2.0
TE,2009,2, Kevin Boss,NYG,2,1,13,0,1.8
TE,2009,2, Jim Kleinsasser,MIN,2,2,8,0,1.8
TE,2009,2, Shawn Nelson,BUF,1,1,13,0,1.8
TE,2009,2, Robert Royal,CLE,3,1,13,0,1.8
TE,2009,2, John Paul Foschi,CIN,1,1,12,0,1.7
TE,2009,2, Martellus Bennett,DAL,4,1,11,0,1.6
TE,2009,2, Brandon Manumaleuna,SD,1,1,7,0,1.2
TE,2009,2, Sean Ryan,KC,2,1,7,0,1.2
TE,2009,2, Stephen Spach,ARI,1,1,7,0,1.2
TE,2009,2, Daniel Graham,DEN,1,1,3,0,0.8
TE,2009,2, Casey Fitzsimmons,DET,1,1,2,0,0.7
TE,2009,2, Chris Baker,NE,2,1,1,0,0.6
TE,2009,2, Anthony Fasano,MIA,2,1,1,0,0.6
TE,2009,2, Fred Davis,WAS,1,1,-2,0,0.3
TE,2009,2, Billy Bajema,STL,0,0,0,0,0.0
TE,2009,2, Gary Barnidge,CAR,0,0,0,0,0.0
TE,2009,2, Travis Beckum,NYG,0,0,0,0,0.0
TE,2009,2, James Casey,HOU,0,0,0,0,0.0
TE,2009,2, Jared Cook,TEN,2,0,0,0,0.0
TE,2009,2, Jeff Dugan,MIN,0,0,0,0,0.0
TE,2009,2, Greg Estandia,JAC,1,0,0,0,0.0
TE,2009,2, Daniel Fells,STL,0,0,0,0,0.0
TE,2009,2, Derek Fine,BUF,0,0,0,0,0.0
TE,2009,2, Michael Gaines,CHI,0,0,0,0,0.0
TE,2009,2, Ben Hartsock,NYJ,0,0,0,0,0.0
TE,2009,2, Joey Haynos,MIA,0,0,0,0,0.0
TE,2009,2, Steve Heiden,CLE,1,0,0,0,0.0
TE,2009,2, Darcy Johnson,NYG,0,0,0,0,0.0
TE,2009,2, David Johnson,PIT,0,0,0,0,0.0
TE,2009,2, Zach Miller,LV,3,0,0,0,0.0
TE,2009,2, Cameron Morrah,SEA,0,0,0,0,0.0
TE,2009,2, Jake O'Connell,KC,4,0,0,0,0.0
TE,2009,2, John Owens,SEA,2,0,0,0,0.0
TE,2009,2, Justin Peelle,ATL,0,0,0,0,0.0
TE,2009,2, John Phillips,DAL,0,0,0,0,0.0
TE,2009,2, Richard Quinn,DEN,0,0,0,0,0.0
TE,2009,2, Gijon Robinson,IND,1,0,0,0,0.0
TE,2009,2, Alex Smith,PHI,0,0,0,0,0.0
TE,2009,2, Craig Stevens,TEN,0,0,0,0,0.0
TE,2009,2, Tony Stewart,LV,0,0,0,0,0.0
TE,2009,2, Jacob Tamme,IND,0,0,0,0,0.0
TE,2009,2, Delanie Walker,SF,0,0,0,0,0.0
TE,2009,2, Ernest Wilford,JAC,1,0,0,0,0.0
TE,2009,2, Kris Wilson,SD,0,0,0,0,0.0
TE,2009,2, Todd Yoder,WAS,0,0,0,0,0.0
TE,2009,2, Keith Zinger,ATL,0,0,0,0,0.0
TE,2009,3, Vernon Davis,SF,10,7,96,2,25.1
TE,2009,3, Brent Celek,PHI,9,8,104,1,20.4
TE,2009,3, Daniel Fells,STL,5,2,35,2,16.5
TE,2009,3, Dallas Clark,IND,9,7,62,1,16.4
TE,2009,3, Dante Rosario,CAR,5,3,58,1,13.3
TE,2009,3, Greg Olsen,CHI,6,5,44,1,12.9
TE,2009,3, Owen Daniels,HOU,7,5,38,1,12.3
TE,2009,3, Jason Witten,DAL,9,9,77,0,12.2
TE,2009,3, Chris Baker,NE,3,2,42,1,11.2
TE,2009,3, Antonio Gates,SD,7,5,64,0,8.9
TE,2009,3, Jeremy Shockey,NO,8,6,48,0,7.8
TE,2009,3, Ben Hartsock,NYJ,1,1,2,1,6.7
TE,2009,3, Alge Crumpler,TEN,6,4,41,0,6.1
TE,2009,3, Todd Heap,BAL,4,4,41,0,6.1
TE,2009,3, Derek Fine,BUF,9,5,34,0,5.9
TE,2009,3, Chris Cooley,WAS,5,3,38,0,5.3
TE,2009,3, Heath Miller,PIT,6,5,20,0,4.5
TE,2009,3, John Carlson,SEA,10,3,28,0,4.3
TE,2009,3, Daniel Graham,DEN,3,2,33,0,4.3
TE,2009,3, Sean Ryan,KC,4,4,22,0,4.2
TE,2009,3, Will Heller,DET,2,2,30,0,4.0
TE,2009,3, Kevin Boss,NYG,4,2,27,0,3.7
TE,2009,3, Brandon Pettigrew,DET,4,2,27,0,3.7
TE,2009,3, Dustin Keller,NYJ,4,2,24,0,3.4
TE,2009,3, Randy McMichael,STL,3,2,24,0,3.4
TE,2009,3, Visanthe Shiancoe,MIN,5,2,22,0,3.2
TE,2009,3, L.J. Smith,BAL,1,1,26,0,3.1
TE,2009,3, Kellen Winslow,TB,8,3,14,0,2.9
TE,2009,3, Ben Watson,NE,3,1,23,0,2.8
TE,2009,3, Jeff King,CAR,2,2,17,0,2.7
TE,2009,3, Zach Miller,LV,5,2,17,0,2.7
TE,2009,3, Marcedes Lewis,JAC,2,1,18,0,2.3
TE,2009,3, Tony Gonzalez,ATL,2,1,16,0,2.1
TE,2009,3, Donald Lee,GB,4,2,10,0,2.0
TE,2009,3, Tony Scheffler,DEN,1,1,14,0,1.9
TE,2009,3, Stephen Spach,ARI,4,2,9,0,1.9
TE,2009,3, Travis Beckum,NYG,2,2,8,0,1.8
TE,2009,3, Fred Davis,WAS,1,1,13,0,1.8
TE,2009,3, Ernest Wilford,JAC,1,1,13,0,1.8
TE,2009,3, Anthony Becht,ARI,1,1,11,0,1.6
TE,2009,3, Brad Cottam,KC,1,1,11,0,1.6
TE,2009,3, Daniel Coats,CIN,1,1,8,0,1.3
TE,2009,3, Robert Royal,CLE,1,1,7,0,1.2
TE,2009,3, Matt Spaeth,PIT,2,1,7,0,1.2
TE,2009,3, John Owens,SEA,1,1,6,0,1.1
TE,2009,3, Jerramy Stevens,TB,3,1,6,0,1.1
TE,2009,3, Martellus Bennett,DAL,3,1,3,0,0.8
