Year,pos,player,WOE,WAR
2001,WR, T.J. Houshmandzadeh,-1.0565565565565564,-0.38261791202967665
2001,WR, Arnold Jackson,-1.7907907907907907,-0.9330506977565801
2001,WR, Charles Lee,-0.8783783783783784,-0.4495083318612731
2001,WR, Quentin McCord,-0.7417417417417418,-0.3741388447270801
2001,WR, Ken-Yon Rambo,-1.6136136136136137,-0.8784078195842903
2001,WR, Dennis Northcutt,-1.0315315315315314,-0.35759288700465164
2001,WR, Drew Bennett,-1.2087087087087087,-0.4122357651769417
2001,WR, Frank Murphy,-1.1751751751751751,-0.5625036801507389
2001,WR, Drew Haddad,-1.6136136136136137,-0.8784078195842903
2001,WR, Cedric James,-1.478978978978979,-0.8050403344520991
2001,WR, Keith Poole,-0.7717717717717718,-0.4041688747571101
2001,WR, Craig Yeast,-1.505005005005005,-0.8310663604781252
2001,WR, Scottie Montgomery,-0.7362362362362362,-0.30736618971913093
2001,WR, Scotty Anderson,-0.7777777777777778,-0.2876405817582289
2001,WR, Curtis Jackson,-1.1916916916916918,-0.6402873461696992
2001,WR, D'Wayne Bates,-1.2462462462462462,-0.6335747512218101
2001,WR, Windrell Hayes,-0.17167167167167166,-0.11040452216922805
2001,WR, Lenzie Jackson,-1.3263263263263263,-0.7136548313018901
2001,WR, Patrick Jeffers,-0.8708708708708709,-0.380733674851322
2001,WR, Albert Johnson,-1.4124124124124124,-0.7997409173879763
2001,WR, Anthony Lucas,-1.3803803803803805,-0.7677088853559443
2001,WR, Eric Metcalf,-1.3068068068068068,-0.7554024612848143
2001,WR, R.Jay Soward,-0.7112112112112112,-0.40487546369899313
2001,WR, Patrick Batteaux,-0.6901901901901902,-0.38385444267797214
2001,WR, Fred Coleman,-0.7917917917917918,-0.4241888947771301
2001,WR, Damon Griffin,-0.8648648648648649,-0.4972619678502032
2001,WR, Santana Moss,-0.4944944944944945,-0.24942589648472005
2001,WR, Robert Ferguson,-0.12862862862862862,-0.06736147912618501
2001,WR, Phil McGeoghan,-0.13563563563563563,-0.07436848613319202
2001,WR, Micah Ross,-0.5805805805805806,-0.33551198257080617
2001,WR, Bryan Gilmore,-0.3063063063063063,-0.18377200730141907
2001,WR, Jonathan Carter,-0.11161161161161161,-0.050344462109167994
2001,WR, Ahmad Merritt,-0.13863863863863865,-0.07737148913619504
2001,WR, Nate Turner,-0.12262262262262262,-0.061355473120179006
2001,TE, Ernie Conwell,-0.24674674674674674,0.48148148148148157
2001,TE, Bubba Franks,0.08658658658658659,0.8148148148148149
2001,TE, Byron Chamberlain,0.1906906906906907,0.918918918918919
2001,TE, Erron Kinney,-0.36236236236236236,0.2202202202202202
2001,TE, Tony Gonzalez,0.7542542542542543,1.4824824824824825
2001,TE, Marcus Pollard,0.6451451451451451,1.3733733733733735
2001,TE, Jermaine Wiggins,-0.6921921921921922,0.03603603603603611
2001,TE, Damon Jones,-0.5790790790790791,-0.04504504504504503
2001,TE, Tony McGee,-0.8383383383383384,-0.11011011011011007
2001,TE, Wesley Walls,0.13013013013013014,0.8098098098098099
2001,TE, Cameron Cleeland,-0.2682682682682683,0.21721721721721726
2001,TE, Todd Heap,-0.3988988988988989,0.13513513513513514
2001,TE, Anthony Becht,-0.10960960960960961,0.6186186186186187
2001,TE, Chad Lewis,0.045545545545545546,0.7737737737737739
2001,TE, Patrick Hape,-0.6811811811811812,0.0470470470470471
2001,TE, Marcellus Rivers,-0.9604604604604604,-0.2322322322322321
2001,TE, Desmond Clark,0.1976976976976977,0.925925925925926
2001,TE, Roland Williams,-0.56006006006006,0.16816816816816826
2001,TE, Kyle Brady,-0.29179179179179177,0.43643643643643654
2001,TE, Eric Johnson,-0.22072072072072071,0.5075075075075076
2001,TE, Shannon Sharpe,0.4519519519519519,1.1801801801801801
2001,TE, David Sloan,0.026026026026026026,0.7057057057057057
2001,TE, Ken Dilger,-0.5280280280280281,0.20020020020020024
2001,TE, Jim Kleinsasser,-0.36786786786786785,0.1661661661661662
2001,TE, Mikhael Ricks,-0.7562562562562563,-0.02802802802802795
2001,TE, Jeff Robinson,-0.8893893893893894,-0.16116116116116108
2001,TE, Stephen Alexander,-0.3933933933933934,-0.005005005005005003
2001,TE, Itula Mili,-0.8953953953953954,-0.16716716716716706
2001,TE, Dwayne Carswell,-0.24474474474474475,0.4834834834834836
2001,TE, Jay Riemersma,0.04854854854854855,0.7767767767767768
2001,TE, Frank Wycheck,0.34184184184184185,1.07007007007007
2001,TE, Freddie Jones,-0.043043043043043044,0.6366366366366366
2001,TE, Fred Baxter,-0.506006006006006,0.1251251251251252
2001,TE, Mark Bruener,-0.9944944944944945,-0.26626626626626615
2001,TE, Jason Dunn,-0.9674674674674675,-0.23923923923923918
2001,TE, Justin Swift,-0.9734734734734735,-0.24524524524524516
2001,TE, Rickey Dudley,-0.9184184184184184,-0.19019019019019012
2001,TE, Dave Stachelski,-0.3028028028028028,-0.06006006006006004
2001,TE, David Martin,-0.6366366366366366,0.04304304304304307
2001,TE, Bradford Banta,-1.2107107107107107,-0.4824824824824824
2001,TE, Marco Battaglia,-0.923923923923924,-0.2442442442442443
2001,TE, Sean Brewer,-1.1126126126126126,-0.38438438438438427
2001,TE, Luther Broughton,-1.034034034034034,-0.35435435435435425
2001,TE, Dan Campbell,-0.8223223223223223,-0.09409409409409397
2001,TE, Mark Campbell,-1.1526526526526526,-0.4244244244244243
2001,TE, Bobby Collins,-0.2732732732732733,-0.07907907907907907
2001,TE, Howard Cross,-1.2787787787787788,-0.5505505505505505
2001,TE, Alge Crumpler,-0.42292292292292294,0.30530530530530536
2001,TE, Matt Cushing,-0.8918918918918919,-0.30930930930930933
2001,TE, John Davis,-1.0475475475475475,-0.31931931931931923
2001,TE, Tyrone Davis,-0.9604604604604604,-0.32932932932932923
2001,TE, James Dearth,-1.1466466466466467,-0.4184184184184184
2001,TE, Christian Fauria,-0.7192192192192193,0.009009009009009028
2001,TE, Zeron Flemister,-0.7652652652652653,-0.03703703703703698
2001,TE, Mondriel Fulcher,-1.025025025025025,-0.44244244244244246
2001,TE, Kendall Gammon,-1.2197197197197198,-0.4914914914914915
2001,TE, Hunter Goodwin,-1.0925925925925926,-0.36436436436436426
2001,TE, Lamont Hall,-1.1556556556556556,-0.42742742742742734
2001,TE, Brody Heffner-Liddiard,-1.1756756756756757,-0.44744744744744736
2001,TE, Steve Heiden,-1.025025025025025,-0.2482482482482482
2001,TE, Jabari Holloway,-1.1356356356356356,-0.40740740740740733
2001,TE, Sheldon Jackson,-1.1136136136136137,-0.38538538538538536
2001,TE, Brian Jennings,-1.1826826826826826,-0.4544544544544543
2001,TE, John Jones,-1.1141141141141142,-0.4344344344344345
2001,TE, Reggie Kelly,-0.8198198198198198,-0.1401401401401401
2001,TE, Brian Kozlowski,-0.7442442442442443,-0.016016016016015988
2001,TE, Arthur Love,-0.33733733733733734,-0.14314314314314314
2001,TE, Mike Lucky,-0.9424424424424425,-0.21421421421421416
2001,TE, Kris Mangum,-0.8323323323323323,-0.10410410410410398
2001,TE, Brandon Manumaleuna,-1.0855855855855856,-0.3573573573573573
2001,TE, Alonzo Mayes,-0.6056056056056056,-0.2172172172172172
2001,TE, Pete Mitchell,-0.32182182182182184,-0.07907907907907907
2001,TE, Dave Moore,-0.2747747747747748,0.4534534534534535
2001,TE, Dan O'Leary,-0.9024024024024024,-0.3683683683683684
2001,TE, Ed Perry,-1.2087087087087087,-0.4804804804804804
2001,TE, Walter Rasby,-0.8633633633633634,-0.1351351351351351
2001,TE, Rod Rutledge,-1.047047047047047,-0.3673673673673673
2001,TE, O.J. Santiago,-0.534034034034034,0.09709709709709713
2001,TE, Aaron Shea,-0.8173173173173173,-0.1861861861861861
2001,TE, Kaseem Sinceno,-1.2197197197197198,-0.4914914914914915
2001,TE, Brad St. Louis,-1.2147147147147148,-0.4864864864864865
2001,TE, Jeff Thomason,-0.9684684684684685,-0.3373373373373373
2001,TE, Jerame Tuman,-0.8823823823823824,-0.15415415415415412
2001,TE, Jed Weaver,-0.57007007007007,0.15815815815815826
2001,TE, Todd Yoder,-1.1016016016016017,-0.3733733733733734
2001,TE, Terry Hardy,-0.6806806806806807,-0.09809809809809811
2001,TE, Tywan Mitchell,-0.58008008008008,0.14814814814814825
2001,TE, James Whalen,-1.1391391391391392,-0.45945945945945954
2001,TE, Jeremy Brigham,-0.7532532532532532,-0.12212212212212203
2001,TE, Johnny Huggins,-0.6736736736736737,-0.18818818818818817
2001,TE, Shad Meier,-0.7057057057057057,-0.22022022022022014
2001,TE, Dustin Lyman,-0.22572572572572572,-0.08008008008008008
2001,TE, Matt Dominguez,-0.7662662662662663,-0.23223223223223222
2001,TE, Brady McDonnell,-0.7802802802802803,-0.24624624624624625
2001,TE, Eddie 'Boo' Williams,-0.1921921921921922,0.29329329329329334
2001,TE, Josh Whitman,-0.3163163163163163,-0.12212212212212209
2001,TE, Joe Dean Davenport,-0.2247247247247247,-0.07907907907907907
2001,TE, Steve Bush,-0.4974974974974975,-0.10910910910910909
2001,TE, Kirk McMullen,-0.42042042042042044,-0.12912912912912916
2001,TE, Ryan Prince,-0.6141141141141141,-0.27427427427427425
2001,TE, Randal Williams,-0.43243243243243246,-0.14114114114114118
2001,TE, Cory Geason,-0.4019019019019019,-0.15915915915915912
2001,TE, Rod Monroe,-0.4494494494494494,-0.15815815815815815
2001,TE, Tony Stewart,-0.06606606606606606,0.03103103103103104
2001,TE, John Waerig,-0.026526526526526525,0.022022022022022025
2001,TE, Lawrence Hart,-0.08158158158158157,-0.033033033033033024
2001,TE, Daniel Wilcox,-0.05655655655655656,-0.008008008008008008
2001,TE, Jake Moreland,-0.21371371371371373,-0.06806806806806809
2001,TE, Russell Stewart,-0.06856856856856856,-0.020020020020020013
2001,TE, Casey Crawford,-0.14714714714714713,-0.05005005005005003
2002,QB, Michael Vick,0.7567567567567568,1.822233998704587
2002,QB, Shane Matthews,-0.3353353353353353,0.2735088029205677
2002,QB, Kelly Holcomb,-0.26876876876876876,0.11175881764117063
2002,QB, Tom Brady,0.3608608608608609,1.5024436200906792
2002,QB, Donovan McNabb,0.996996996996997,1.7580521698168758
2002,QB, Kordell Stewart,-0.2172172172172172,0.3916269210386858
2002,QB, Jay Fiedler,-0.018018018018018018,0.7430371548018607
2002,QB, Steve McNair,0.556056056056056,1.6976388152858743
2002,QB, Peyton Manning,0.6541541541541541,1.7957369133839722
2002,QB, Jim Miller,-0.2822822822822823,0.4787728905375965
2002,QB, Brad Johnson,0.047547547547547545,1.03691927221339
2002,QB, Brett Favre,0.13663663663663664,1.278219395866455
2002,QB, Daunte Culpepper,0.8953953953953954,2.0369781546252135
2002,QB, Aaron Brooks,0.466966966966967,1.6085497261967852
2002,QB, Mark Brunell,-0.3868868868868869,0.7546958723429313
2002,QB, Vinny Testaverde,-0.3563563563563564,-0.051934287228404874
2002,QB, Jake Plummer,-0.1986986986986987,0.9428840605311195
2002,QB, Mike McMahon,-0.6041041041041041,-0.07136548313018898
2002,QB, Rich Gannon,0.9644644644644644,2.106047223694283
2002,QB, Brian Griese,-0.0045045045045045045,0.9848672201613379
2002,QB, Trent Green,0.3868868868868869,1.528469646116705
2002,QB, Drew Brees,-0.535035035035035,0.6065477241947832
2002,QB, Drew Bledsoe,0.25075075075075076,1.392333509980569
2002,QB, Matt Hasselbeck,-0.8053053053053053,0.3362774539245129
2002,QB, Kerry Collins,-0.2037037037037037,0.9378790555261145
2002,QB, David Carr,-0.7722722722722722,0.369310486957546
2002,QB, Kurt Warner,-0.506006006006006,0.02673261496790913
2002,QB, Jeff Garcia,0.492992992992993,1.6345757522228113
2002,QB, Chris Redman,-0.2022022022022022,0.254430901489725
2002,QB, Gus Frerotte,-0.6341341341341341,-0.2536065477241947
2002,QB, Rodney Peete,-0.6821821821821822,0.30718954248366015
2002,QB, Quincy Carter,-0.12062062062062062,0.4121180003532945
2002,QB, Joey Harrington,-1.063063063063063,0.0024141788847671375
2002,QB, Jake Delhomme,-0.7197197197197197,-0.4152976505917682
2002,QB, Koy Detmer,-2.214714714714715,-1.2253429900488726
2002,QB, Tommy Maddox,-0.5375375375375375,0.5279397044102927
2002,QB, Cade McNown,-0.5470470470470471,-0.3187304952010835
2002,QB, Neil O'Donnell,-0.7967967967967968,-0.4923747276688453
2002,QB, Doug Pederson,-2.774274274274274,-1.6326915150444559
2002,QB, Paul Smith,-1.8838838838838838,-1.1228287110640052
2002,QB, Marques Tuiasosopo,-0.5930930930930931,-0.3647765412471295
2002,QB, Danny Wuerffel,-0.7162162162162162,-0.18347759524230112
2002,QB, Ray Lucas,-0.37487487487487486,0.15786374609904025
2002,QB, Trent Dilfer,-0.45645645645645644,0.00017664723547078376
2002,QB, Chad Pennington,-0.2852852852852853,0.7801919566625449
2002,QB, Chris Chandler,-1.394894894894895,-0.5577342047930283
2002,QB, Damon Huard,-0.531031031031031,-0.3027144791850674
2002,QB, Chris Weinke,-0.8463463463463463,-0.4658187599364069
2002,QB, Rohan Davey,-0.3973973973973974,-0.24518636283342163
2002,QB, Tim Couch,-0.16166166166166165,0.8277100630041807
2002,QB, Jon Kitna,0.09009009009009009,1.0033562974739445
2002,QB, Tim Rattay,-0.534034034034034,-0.30571748218807043
2002,QB, Doug Johnson,-0.7297297297297297,-0.2730966260378025
2002,QB, Jamie Martin,-0.07707707707707707,0.22734499205087444
2002,QB, Akili Smith,-0.10560560560560561,-0.029500088323617737
2002,QB, Rob Johnson,-0.9099099099099099,-0.4532768062179827
2002,QB, Jeff Blake,-0.25425425425425424,0.5068009185656246
2002,QB, Todd Collins,-0.514014014014014,-0.2856974621680504
2002,QB, Tory Woodbury,-0.3933933933933934,-0.24118235882941766
2002,QB, David Garrard,-0.2097097097097097,0.01860684213625391
2002,QB, Patrick Ramsey,-0.5960960960960962,0.08885355944179474
2002,QB, Jesse Palmer,-0.565065065065065,-0.33674851321910143
2002,QB, Alex Van Pelt,-0.58008008008008,-0.35176352823411644
2002,QB, Marc Bulger,0.22272272272272273,0.7554613436966379
2002,QB, Randy Fasani,-0.5795795795795796,-0.2751575104516281
2002,QB, Doug Flutie,-0.3183183183183183,-0.16610728375434256
2002,QB, Chad Hutchinson,-0.5305305305305306,0.07831360772537244
2002,QB, Henry Burris,-0.6821821821821822,-0.3016545957722428
2002,QB, Shaun King,-0.477977977977978,-0.24966142613201436
2002,QB, Jeff Kelly,-0.19269269269269268,-0.1165871754107048
2002,QB, Sage Rosenfels,-0.7587587587587588,-0.45433668963080726
2002,QB, Todd Bouman,-0.33933933933933935,-0.1871283047753636
2002,QB, Steve Beuerlein,-0.6211211211211212,-0.08838250014720606
2002,QB, Cory Sauter,-0.1806806806806807,-0.10457516339869281
2002,QB, J.T. O'Sullivan,-0.2037037037037037,-0.12759818642171583
2002,QB, A.J. Feeley,-0.25075075075075076,0.12977683565918863
2002,QB, Josh Booty,-0.2057057057057057,-0.12960018842371784
2002,QB, Josh McCown,-0.1946946946946947,-0.11858917741270682
2002,QB, Tim Hasselbeck,-0.3663663663663664,-0.21415533180239063
2002,QB, Jonathan Quinn,-0.2017017017017017,-0.12559618441971382
2002,RB, Priest Holmes,2.6766766766766765,4.053759641994936
2002,RB, Travis Henry,0.9184184184184184,2.393864452687982
2002,RB, Charlie Garner,1.0875875875875876,2.5630336218571514
2002,RB, Stephen Davis,-0.08608608608608609,1.0942707413295647
2002,RB, Marshall Faulk,0.8623623623623624,2.1410822587293175
2002,RB, LaDainian Tomlinson,1.7352352352352352,3.210681269504799
2002,RB, Ricky Williams,0.09559559559559559,2.5546723193782013
2002,RB, Warrick Dunn,0.23723723723723725,1.6143202025554968
2002,RB, Ahman Green,0.8953953953953954,2.1741152917623503
2002,RB, Eddie George,0.47397397397397395,1.9494200082435376
2002,RB, Robert Edwards,-1.3023023023023024,-0.12194547488665153
2002,RB, Fred Taylor,0.508008008008008,1.9834540422775717
2002,RB, Shaun Alexander,1.1191191191191192,2.4962020844373787
2002,RB, Tiki Barber,0.8923923923923924,2.3678384266619563
2002,RB, Duce Staley,0.3858858858858859,1.8613319201554495
2002,RB, Anthony Thomas,-0.13413413413413414,1.0462226932815166
2002,RB, Deuce McAllister,1.2322322322322323,2.609315197550492
2002,RB, Terrell Fletcher,-0.9284284284284284,-0.0431608078666903
2002,RB, Garrison Hearst,0.18768768768768768,1.6631337219572513
2002,RB, Edgerrin James,0.12062062062062062,1.3993405169875757
2002,RB, Jamal Lewis,0.35585585585585583,1.8313018901254194
2002,RB, Olandis Gary,-1.451951951951952,-0.17323205558499688
2002,RB, Rondell Mealey,-0.25075075075075076,0.04433845610316195
2002,RB, Michael Pittman,-0.5380380380380381,0.9374079962315256
2002,RB, Michael Wiley,-1.8443443443443444,-0.3688983100747807
2002,RB, Tyrone Wheatley,-1.2847847847847849,-0.006064888417829817
2002,RB, William Henderson,-1.6166166166166167,-0.23953365129835724
2002,RB, Randy Jordan,-1.9234234234234233,-0.6447035270564683
2002,RB, Cory Schlesinger,-1.497997997997998,-0.022551963728434377
2002,RB, Emmitt Smith,-0.6071071071071071,0.8683389271624565
2002,RB, Lamar Smith,0.028528528528528527,1.1105222869928753
2002,RB, Kevan Barlow,-0.6641641641641641,0.6145557322027909
2002,RB, Mike Alstott,-0.7037037037037037,0.6733792616145557
2002,RB, Jamel White,-0.2807807807807808,0.9979391155861743
2002,RB, Thomas Jones,-0.3028028028028028,0.5824648177589353
2002,RB, Curtis Martin,0.17567567567567569,1.6511217099452393
2002,RB, Antowain Smith,-0.1806806806806807,1.294765353588883
2002,RB, Rob Konrad,-1.5990990990990992,-0.12365306482953553
2002,RB, Michael Bennett,0.10260260260260261,1.5780486368721662
2002,RB, Aveion Cason,-0.8373373373373373,0.04793028322440085
2002,RB, Tony Richardson,-1.6896896896896898,-0.31260672437143033
2002,RB, Moe Williams,-0.525025025025025,0.9504210092445387
2002,RB, Mike Anderson,-1.2092092092092093,0.1678737561090502
2002,RB, Corey Dillon,0.2087087087087087,1.6841547429782724
2002,RB, Brad Hoover,-1.7912912912912913,-0.3158452570217276
2002,RB, Travis Minor,-1.9654654654654655,-0.49001943119590186
2002,RB, T.J. Duckett,-0.7082082082082082,0.37378555025613847
2002,RB, LaMont Jordan,-1.2167167167167168,0.06200317965023827
2002,RB, Fred McCrary,-2.0045045045045047,-0.529058470234941
2002,RB, Amos Zereoue,-0.6951951951951952,0.7802508390743684
2002,RB, Kenny Watson,-1.1856856856856857,0.289760348583878
2002,RB, Brian Westbrook,-1.8488488488488488,-0.47176588353058935
2002,RB, Leon Johnson,-1.7682682682682682,-0.29282223399870455
2002,RB, Jerome Bettis,-0.35685685685685686,0.9218630395100982
2002,RB, Richie Anderson,-1.7322322322322323,-0.25678619796266866
2002,RB, Clinton Portis,0.9804804804804805,2.455926514750044
2002,RB, Doug Chapman,-0.8268268268268268,-0.23664841311900142
2002,RB, Dorsey Levens,-1.422922922922923,0.05252311134664067
2002,RB, Robert Holcombe,-0.6541541541541541,0.03438732850497561
2002,RB, Jonathan Wells,-1.4189189189189189,0.05652711535064481
2002,RB, Bryan Johnson,-2.150650650650651,-0.6752046163810872
2002,RB, Brandon Bennett,-1.3963963963963963,-0.2160395689807455
2002,RB, Troy Hambrick,-1.6951951951951951,-0.21974916092563146
2002,RB, Joel Makovicka,-1.3468468468468469,-0.2648530883825002
2002,RB, Jon Ritchie,-2.180680680680681,-0.7052346464111172
2002,RB, Nick Goings,-1.6001001001001,-0.321380203733145
2002,RB, Terrelle Smith,-2.1466466466466465,-0.6712006123770828
2002,RB, Ron Dayne,-1.519019019019019,-0.04357298474945526
2002,RB, Marc Edwards,-1.8673673673673674,-0.39192133309780375
